sample,FP1,FP2,T7,T8,P7,P8,O1,Oz,O2
1431,-5.7946777,-13.1604,20.60254,-25.69336,31.915405,14.821777,28.26028,12.129669,22.192383
1432,4.7004395,-4.520996,34.250977,-6.694336,44.76123,30.888184,37.334034,23.653992,29.372559
1433,11.426514,-2.3972168,21.610352,-10.532227,26.479614,25.129883,-4.209261,-3.9378357,-3.571045
1434,11.453613,5.069824,19.886719,-14.296875,26.79065,17.63916,-14.90921,-11.165741,-13.7282715
1435,19.262207,17.191895,37.529297,-1.5058594,50.4115,36.476074,29.64822,22.941284,24.968994
1436,-0.6652832,-5.36499,27.69336,-18.216797,39.334473,18.813965,36.054317,19.471283,25.119873
1437,-3.734375,-14.651611,17.124023,-13.566406,31.741821,14.229004,15.587452,6.236786,5.297119
1438,-0.0949707,-9.211914,12.990234,-15.411133,28.643677,23.283691,-11.794851,-7.963257,-13.595947
1439,-4.7373047,-13.702148,14.192383,-29.358398,20.656372,10.181641,-12.904234,-12.963348,-12.897949
1440,14.7146,13.004883,23.730469,-14.004883,31.198608,13.597168,26.774883,12.333374,18.977295
1441,9.194092,2.8862305,20.470703,-12.058594,30.823853,7.3344727,28.193478,12.357178,12.0
1442,7.5771484,1.0969238,19.743164,-6.919922,27.921265,18.47461,-1.4897537,-6.169525,-8.25
1443,-10.744629,-16.085205,9.0703125,-33.979492,20.494263,11.42627,-25.509281,-23.41098,-26.564209
1444,-2.8305664,-3.8979492,18.296875,-26.047852,32.56494,14.357422,7.198181,-5.798706,-1.8039551
1445,6.585205,6.800537,23.987305,-10.258789,34.2959,12.373535,30.716007,10.48291,16.46997
1446,14.834473,9.925781,19.088867,-3.6767578,30.558105,14.643555,18.228054,8.234741,8.567383
1447,10.083496,-0.3642578,5.2373047,-26.507812,11.285522,6.3154297,-22.792027,-22.899109,-23.955078
1448,10.046631,4.602783,12.74707,-26.03418,20.911743,14.337891,-16.385073,-17.25531,-15.625244
1449,-9.015381,-11.419922,5.6601562,-34.52246,26.98767,7.972168,13.966717,-3.6410217,1.5898438
1450,0.16455078,-11.39209,26.09668,-30.24414,38.91504,11.68457,32.64774,10.048035,15.563721
1451,12.040283,-1.3503418,22.874023,-13.448242,35.680176,23.160645,9.22974,1.5183716,0.14233398
1452,10.02417,4.0075684,25.353516,-25.478516,28.442139,12.911621,-14.495331,-14.844666,-14.821289
1453,18.773193,20.854736,25.454102,-18.894531,35.395752,14.812012,6.7396393,-1.7578125,2.6887207
1454,21.17041,23.352295,24.259766,-0.5253906,37.16101,17.207031,34.414097,10.890472,18.73584
1455,2.3774414,-0.782959,19.65332,-10.421875,25.80017,10.777832,16.458145,-1.3072815,0.34887695
1456,2.809082,-4.6601562,12.439453,-17.65332,29.129883,16.318848,-8.029125,-8.7604065,-9.135742
1457,7.259033,4.560547,23.833984,-17.086914,43.017822,29.700684,2.9458847,6.512848,9.81665
1458,0.60180664,3.1484375,18.206055,-19.05664,35.59192,18.132812,21.544323,15.828827,18.200928
1459,14.32666,15.4296875,21.332031,-0.28027344,33.33142,21.694336,35.833622,16.33435,22.7146
1460,20.70288,14.702637,0.15136719,-11.099609,16.05603,12.238281,-1.4931679,-10.090607,-9.416504
1461,21.25415,16.2583,13.381836,-26.865234,26.587769,14.483887,-18.074568,-18.758118,-15.318115
1462,13.814941,9.686523,18.38086,-40.270508,25.350952,-5.036133,-5.712845,-13.591461,-10.692627
1463,11.077148,10.487549,23.999023,-30.388672,35.461426,-1.8598633,25.515152,5.1094666,10.950195
1464,8.9021,1.3942871,15.066406,-26.72168,25.260132,2.8701172,17.837013,-2.5829773,2.258545
1465,7.012207,-4.057373,10.633789,-25.05664,21.739624,11.876953,-10.63344,-14.13504,-12.583496
1466,6.251953,4.10376,8.28418,-22.785156,16.740723,17.721191,-18.22377,-15.02713,-12.502686
1467,12.759766,17.933594,20.463867,-14.963867,32.71826,20.187012,13.997978,8.310852,16.281982
1468,11.115723,11.942871,23.077148,-12.150391,39.81836,18.149414,33.43864,14.090363,27.789307
1469,9.283691,4.974365,20.257812,-21.276367,26.339478,3.8779297,2.8856163,-7.6581116,-5.406006
1470,8.664795,7.9873047,11.759766,-31.324219,14.403442,-8.968262,-31.83163,-33.241455,-34.83545
1471,19.298584,18.948975,18.695312,-30.612305,22.103027,1.144043,-15.5563965,-22.347412,-17.382324
1472,28.560059,32.76294,23.082031,-3.5732422,34.006226,16.737793,27.254803,10.524841,21.049072
1473,28.204102,24.335205,11.411133,-3.9873047,21.878906,16.026855,19.390118,3.2286987,17.063232
1474,9.030762,5.6052246,19.072266,-15.746094,26.497559,17.221191,-4.3083954,-12.440918,-7.1782227
1475,-1.2905273,-1.0793457,14.904297,-33.447266,29.335571,8.416992,-5.9721985,-9.937958,-7.1049805
1476,-5.518799,-4.8359375,14.558594,-37.779297,30.410645,-1.7060547,10.966736,-0.7238159,2.9162598
1477,10.154297,10.569092,25.048828,-19.688477,36.099365,0.0053710938,30.051182,9.121643,18.320557
1478,5.427246,10.013428,7.448242,-19.270508,19.04419,-2.5737305,-1.2722168,-17.007477,-9.531738
1479,19.398682,12.751465,2.9414062,-26.695312,8.394409,1.5488281,-32.60593,-30.563446,-30.183838
1480,29.029053,28.30127,5.3779297,-23.496094,21.388916,8.762695,-10.325518,-9.501831,-2.8728027
1481,13.202393,18.3833,1.1796875,-29.75586,22.541992,-1.5102539,16.625996,3.0336914,13.342285
1482,-0.08081055,1.3452148,6.8867188,-30.501953,20.332642,-16.801758,14.734928,-8.954224,-3.5549316
1483,8.235352,4.0549316,9.1015625,-23.430664,19.904907,-4.415039,-13.485231,-24.621094,-21.578857
1484,7.793213,10.388428,6.647461,-20.24414,19.953247,4.8754883,-29.821453,-36.79944,-35.458008
1485,-4.4399414,2.4311523,10.396484,-29.639648,9.872314,-8.796387,-13.87359,-26.01178,-20.426758
1486,-4.630615,1.7041016,3.6464844,-28.234375,25.177856,4.023926,33.297558,14.888947,26.435303
1487,-2.7441406,-3.1774902,6.1054688,-15.431641,20.427002,12.70166,17.899284,6.6849365,13.695068
1488,9.116455,8.759277,19.685547,-22.9375,32.204468,9.266113,-9.876509,-8.866852,-12.03833
1489,1.6230469,5.9519043,6.2695312,-41.210938,21.525513,-8.003906,-22.086927,-26.380737,-27.98706
1490,-0.19897461,9.179199,4.211914,-32.3291,26.04309,-8.790039,10.272034,-17.11728,-15.443848
1491,7.620117,17.293945,5.7841797,-7.3046875,33.94214,10.825684,33.472195,8.152039,16.102783
1492,9.062256,10.956055,9.84375,-2.977539,28.386597,13.649902,9.828457,2.0803528,8.227295
1493,0.9501953,3.501709,1.2041016,-26.949219,20.906616,5.826172,-17.740171,-13.794617,-9.10083
1494,4.2871094,11.813721,9.010742,-34.81836,27.694702,-6.135742,-0.15932083,-6.9289246,-4.3967285
1495,8.249756,16.636963,12.705078,-28.581055,32.154907,-3.2358398,24.123425,-0.8473511,10.806885
1496,25.579102,32.80835,19.594727,-3.4824219,36.92749,10.375977,26.319805,1.1971436,5.541504
1497,5.107666,7.3901367,3.0195312,-22.15332,20.037598,1.4453125,-11.0784,-19.663269,-15.862061
1498,5.945801,13.949219,-2.1816406,-24.493164,27.426636,6.2875977,-7.3417797,-4.360077,-3.3476562
1499,14.868408,18.416992,2.5273438,-25.149414,29.802734,4.90625,16.37114,6.2203064,15.657959
1500,10.621582,17.422607,9.462891,-21.56836,36.161987,0.37646484,25.464699,3.532318,15.652344
1501,0.21118164,-1.2133789,-5.9970703,-21.683594,14.427734,-5.809082,-8.103937,-21.416199,-13.658447
1502,5.357666,1.529541,-2.7939453,-14.24707,15.306885,13.84082,-16.372013,-18.480865,-8.91748
1503,-6.1208496,-7.413574,2.0585938,-31.884766,30.952515,12.319336,3.8881035,-2.7372742,5.508301
1504,-6.4211426,-3.975586,6.28125,-24.40918,36.32141,1.9658203,27.831734,5.455078,19.233398
1505,9.179443,13.983643,5.0683594,-7.84375,34.351807,11.462402,24.427658,2.8445435,19.21582
1506,15.480469,7.553955,2.9414062,-27.824219,22.526245,-2.2163086,-17.553764,-26.15857,-20.747803
1507,12.623779,9.792969,-1.1162109,-29.886719,31.387085,11.208008,-9.264502,-12.757355,-3.8051758
1508,6.5942383,10.621826,-4.8759766,-33.96875,26.639893,-0.8984375,7.614914,-7.4169617,6.14917
1509,-7.5666504,-2.6774902,-1.1044922,-28.069336,25.315918,-5.5874023,22.027702,-2.255951,13.994141
1510,2.9013672,1.7512207,1.6289062,-21.285156,33.65735,4.989258,13.909546,-4.408325,5.648926
1511,-3.1152344,-7.6359863,-10.428711,-34.083984,23.928345,1.1113281,-22.10123,-25.249542,-19.927734
1512,-13.231934,-11.463379,-3.1210938,-38.1875,28.859985,-1.0761719,-2.6554909,-12.477325,-2.2387695
1513,-8.238281,-2.0046387,-3.6767578,-29.975586,27.89038,-6.5166016,29.392452,5.7040405,19.364258
1514,9.642578,7.765381,-1.4101562,-26.828125,30.54358,1.2705078,37.26144,13.410156,24.062988
1515,20.26001,16.410156,1.8085938,-15.213867,30.977295,9.291016,0.60417557,-10.795227,-0.8310547
1516,4.324707,2.0925293,-5.7470703,-31.68457,16.505005,-2.774414,-27.91517,-30.972412,-19.729736
1517,-9.953125,-8.927734,-12.168945,-41.944336,17.30835,-8.331055,-7.343195,-20.179626,-8.330322
1518,-0.017089844,4.9992676,-5.6591797,-21.71875,29.746094,-1.4111328,29.625126,4.9717407,18.574951
1519,2.7128906,1.581543,-5.5146484,-30.16504,22.608887,-5.901367,16.631958,-4.8180847,5.0039062
1520,-8.163574,-7.6831055,-11.897461,-42.17871,11.7265625,-15.477051,-29.014925,-33.354187,-25.85498
1521,19.402344,31.278564,3.1074219,-26.201172,29.13623,9.444824,-9.527639,-10.129211,-3.6933594
1522,-3.510254,9.293457,1.6015625,-26.077148,29.095215,1.5273438,21.45866,2.4524841,11.496094
1523,-2.2502441,8.490967,1.7685547,-11.794922,26.292236,9.265137,31.831844,10.576721,23.06665
1524,6.053711,9.174072,0.85253906,-20.191406,23.57727,11.019531,4.894249,0.64193726,6.8125
1525,-1.6401367,4.1105957,-1.7861328,-36.401367,22.489258,-1.4526367,-20.224277,-17.368195,-15.095947
1526,-3.9467773,4.4091797,4.1972656,-32.935547,33.89917,-5.724121,-5.826626,-12.097992,-1.6955566
1527,-1.5561523,14.162598,-6.171875,-33.978516,26.814331,-8.183594,17.004509,-2.3611145,5.3220215
1528,1.4421387,9.94043,-1.9931641,-24.384766,21.450806,-4.720703,8.360722,-8.33136,0.9091797
1529,5.227539,9.481934,-6.017578,-26.921875,19.536987,7.96875,-11.078453,-12.872772,-4.192871
1530,-1.5927734,4.3793945,-12.124023,-41.04004,13.685303,2.0898438,-19.764534,-14.670227,-5.3986816
1531,-8.744141,1.4829102,-9.170898,-38.944336,19.591675,-14.988281,-3.7640476,-18.146576,-2.0859375
1532,-0.63305664,9.913818,-3.4414062,-22.830078,33.482056,-6.798828,26.525757,-0.6664429,12.873535
1533,11.246826,14.924316,7.401367,-10.299805,37.07019,11.780762,16.718513,3.6039734,11.875
1534,8.199463,13.549072,-14.875977,-30.15625,15.51355,3.3603516,-17.669512,-12.742859,-10.756592
1535,32.46753,34.87744,-15.365234,-18.259766,15.050415,11.800781,-9.006559,-1.0730286,15.251953
1536,62.988525,61.321777,7.5634766,-19.052734,28.169922,2.569336,14.030323,1.7060547,23.60498
1537,68.06128,57.34839,5.6914062,-19.081055,24.17212,-8.415039,-0.5614052,-15.322052,0.20678711
1538,90.500244,70.32007,11.873047,-20.70996,25.772583,-5.991211,-17.873018,-26.71051,-22.229004
1539,83.28955,62.056885,2.8027344,-44.33203,26.838379,-12.153809,-15.695896,-18.303314,-15.875244
1540,69.56323,62.60669,2.8691406,-42.041992,39.14966,-6.618164,20.395054,12.078491,25.288818
1541,81.20923,74.812744,8.829102,-16.05664,35.845825,5.5961914,34.732807,13.072357,28.848633
1542,71.83618,62.167725,9.669922,-9.704102,26.986328,0.23583984,-3.7838345,-10.663055,0.93115234
1543,53.210693,44.1875,-3.4160156,-23.264648,23.215088,-1.5571289,-38.996887,-29.838074,-24.616943
1544,39.22705,38.266113,1.0439453,-21.832031,33.86853,-2.3168945,-12.945997,-12.740143,-6.14624
1545,15.496826,18.925781,-4.267578,-26.567383,37.219482,-11.866699,29.237041,6.2500916,17.842285
1546,27.751709,31.980469,10.819336,-12.072266,41.843872,7.0913086,41.00951,19.537537,34.983154
1547,32.014893,36.328125,3.8564453,-0.5527344,30.081543,17.861816,-0.6293068,2.6273193,12.238281
1548,24.21753,26.675781,-3.0283203,-13.6484375,30.677734,6.9331055,-19.45955,-9.3541565,-4.4208984
1549,16.114746,25.726318,6.7998047,-21.458008,40.23938,-4.163086,3.8152695,-0.044677734,8.604004
1550,-1.0722656,7.3496094,-4.1035156,-35.112305,29.086792,-19.214844,15.987709,-0.3154602,9.938477
1551,-12.00708,-7.690918,-18.269531,-26.016602,27.609497,-7.650879,23.382153,12.221924,18.026123
1552,0.14941406,4.3779297,-5.0585938,-21.738281,32.737915,8.746582,-0.09948349,10.200256,12.757568
1553,0.45507812,11.217773,-13.5390625,-32.819336,26.696655,-0.2397461,-8.889328,-3.194275,7.609375
1554,-7.843994,4.4106445,-3.7919922,-29.71875,30.45105,-8.768066,16.140411,6.198883,22.938477
1555,-3.9958496,6.064453,2.4091797,-24.99414,32.948975,-9.697266,20.222267,2.328247,18.661865
1556,-0.59887695,9.159424,-5.548828,-9.962891,27.851318,-1.4272461,-10.279852,-16.034027,-3.9970703
1557,1.7004395,10.9748535,-12.7734375,-11.803711,31.797485,12.430176,-11.807104,-3.2359924,11.428711
1558,-0.49853516,16.580078,-5.90625,-10.950195,34.709106,13.492676,10.007576,12.946686,31.39087
1559,4.555908,21.951904,-4.6259766,-5.3710938,34.02002,9.611816,33.663692,26.271454,43.53125
1560,-0.5656738,11.726807,-0.034179688,-0.5253906,34.92285,4.9018555,22.505554,15.303497,29.097168
1561,-13.886963,-1.8991699,-13.633789,-24.60254,25.529175,-5.321289,-21.00816,-16.885895,-12.275879
1562,-23.420898,-9.038818,-16.664062,-31.759766,22.696655,-3.8569336,-21.81586,-17.193878,-6.388916
1563,-20.91748,-1.2641602,-9.196289,-29.769531,34.744507,-4.397949,16.2346,7.7686157,22.799316
1564,-6.987793,8.002197,-5.151367,-7.515625,40.68579,1.3769531,33.786022,22.916016,39.027832
1565,-9.306152,4.5424805,-25.089844,-12.765625,18.082764,-4.774414,-13.1139965,-9.941315,-0.8515625
1566,-7.378174,2.3295898,-20.716797,-23.085938,17.442017,1.7832031,-30.665918,-21.252869,-7.8842773
1567,-7.060791,12.483643,-5.711914,-18.868164,41.8125,16.107422,5.687359,7.8462524,22.544434
1568,-30.773926,-6.2421875,-6.1816406,-15.322266,40.65271,0.5161133,27.443417,17.924164,33.807373
1569,-14.573242,3.5107422,0.9667969,-4.7226562,42.219482,6.7148438,24.111507,13.939026,26.673828
1570,-9.747559,6.6240234,-4.529297,-8.041016,26.46997,7.5356445,-12.858673,-6.684387,5.102539
1571,-10.760986,7.900635,-17.208984,-18.109375,22.289307,3.9335938,-21.19224,-10.270142,4.729248
1572,6.6794434,30.731201,-6.713867,-5.4921875,33.210205,6.4555664,11.229877,11.578552,29.691406
1573,9.37793,26.840088,-2.4140625,-3.5947266,32.148438,4.2753906,25.755066,18.345276,36.13672
1574,16.841797,29.426514,-3.546875,1.2509766,38.042725,13.9921875,14.199684,8.694,24.967773
1575,3.9458008,15.118408,-3.3388672,-7.4453125,43.046387,15.767578,0.49440002,10.076874,15.4748535
1576,8.169922,22.403809,-0.25097656,-8.166016,41.789185,8.671387,6.1309204,13.466827,23.269043
1577,1.246582,23.346191,-1.5371094,-1.6923828,44.971558,10.42041,33.076122,25.15216,45.020508
1578,-3.0979004,14.192871,-8.839844,-7.4628906,32.718872,0.6484375,16.235153,7.5733643,27.394287
1579,13.737793,24.487793,-6.5615234,6.385742,37.45227,15.15625,0.42861176,9.385956,20.198486
1580,-4.309326,12.61377,-11.478516,-24.938477,29.097656,-1.5610352,-17.071442,-5.099701,6.7177734
1581,-1.3745117,20.58789,0.7246094,-6.4316406,44.82849,2.6782227,16.429707,19.800781,31.206055
1582,-2.5959473,21.765625,4.107422,0.0859375,46.272827,0.9741211,36.513485,28.921326,42.001953
1583,-0.86206055,12.594971,1.9570312,7.013672,37.849243,5.527832,2.2319527,1.1929932,20.525146
1584,-2.4597168,6.484375,-18.265625,-13.941406,23.764526,0.6513672,-26.239323,-11.455475,1.4262695
1585,5.8637695,17.683594,-12.338867,-14.06543,34.78943,-1.2373047,-3.7966385,9.267761,17.115723
1586,-0.080322266,17.316406,-9.328125,-5.760742,42.36084,3.0161133,29.971012,30.03241,42.35376
1587,-2.8850098,15.426758,2.3134766,4.9003906,46.802734,12.554199,35.923817,36.03064,45.96216
1588,-5.05542,10.538086,-5.7373047,1.7880859,34.036133,6.1640625,-12.054575,-4.620697,8.592529
1589,-12.3125,7.8410645,-14.467773,-8.515625,26.725708,-2.8793945,-40.952873,-24.030792,-3.7939453
1590,-11.740234,12.979004,-4.416992,-17.506836,45.431152,-5.4296875,8.200989,11.834045,29.225342
1591,16.122803,45.039307,13.646484,7.7617188,48.249878,5.788574,41.23338,40.315857,55.656982
1592,19.152832,39.13672,0.021484375,13.151367,38.28174,8.095215,17.831402,26.522186,36.16748
1593,2.6003418,24.315674,-11.395508,-1.2685547,21.846924,-0.75390625,-28.986229,-9.662964,-0.55322266
1594,-0.09741211,20.105469,-1.2587891,-8.080078,35.07019,-3.5473633,-26.486694,-12.29541,4.427002
1595,-10.053711,15.053955,5.9833984,-10.302734,45.21289,-7.208496,9.032845,8.90802,32.24707
1596,-5.419922,18.503906,6.0751953,-10.557617,42.614014,-6.739258,23.61045,17.829254,36.508545
1597,-9.280029,8.942383,-6.439453,-14.494141,29.619873,-14.085449,-12.804548,-6.4696045,4.086426
1598,0.52124023,19.14917,-17.063477,-21.87207,19.35254,-13.088379,-36.430885,-16.715302,-7.4138184
1599,1.3752441,23.024414,-14.46875,-16.592773,29.782959,-7.1259766,-13.776119,-2.545044,14.671143
1600,-0.025634766,22.4292,-2.0126953,9.766602,42.02002,-3.7128906,18.50835,16.44638,38.480713
1601,-7.276367,11.958496,-2.6640625,4.8466797,48.741333,1.0170898,19.611568,22.865692,40.91284
1602,2.3256836,11.923828,7.2822266,1.1855469,43.51477,2.0009766,-3.8652554,10.518799,15.164551
1603,-6.104248,10.543213,7.2734375,-11.474609,39.035034,-7.9350586,-19.085602,-7.036682,2.988037
1604,-3.7009277,14.078369,1.3457031,-12.563477,44.319214,-8.224121,6.9308243,7.826935,24.908447
1605,-9.192139,10.313232,-10.899414,-7.448242,30.331665,-9.177246,11.833,9.753693,32.164307
1606,-0.84814453,13.529053,-9.944336,-1.3125,31.619263,2.828125,-9.633091,-2.7473145,16.568604
1607,4.7526855,18.546875,-4.3632812,2.5136719,31.980347,-3.150879,-29.164013,-13.584442,-0.40698242
1608,-12.987549,11.661133,-2.069336,-8.310547,30.4917,-13.874512,-16.204659,-6.3837585,6.659424
1609,-8.084961,12.330811,2.4482422,0.42578125,41.777466,-7.3535156,15.307446,14.022003,32.778076
1610,-11.64502,2.5515137,-4.0322266,-2.8164062,35.532227,-11.787598,5.2696304,7.4412537,22.256836
1611,-1.6489258,9.5373535,-9.018555,0.26953125,23.405518,0.30615234,-25.826801,-6.533905,7.194824
1612,-4.76001,8.414795,-15.84668,-10.666016,23.91394,-0.6870117,-28.36346,-4.758026,10.909424
1613,2.8044434,21.360352,-1.5644531,-6.6572266,38.976074,-1.3364258,2.9126358,14.999268,32.85034
1614,-5.3723145,6.9626465,-7.2304688,-9.121094,28.059937,-18.452637,6.5492897,3.996399,25.201904
1615,4.107666,11.540283,-0.38867188,1.8007812,30.441528,-10.194336,-7.4745255,-2.9739075,12.281982
1616,-7.9052734,4.465088,-18.929688,-12.925781,16.11792,-11.76123,-38.59449,-19.587433,-6.2072754
1617,2.7341309,18.062744,-15.03418,-8.251953,26.655762,-6.2421875,-21.583576,-5.4680176,10.255371
1618,15.609375,31.806396,6.6865234,5.6914062,53.192017,10.028809,34.026928,34.442047,51.585693
1619,-1.5256348,15.789795,-6.1259766,3.2763672,37.965454,-2.2543945,20.724384,20.096375,38.786377
1620,2.628662,17.537842,-10.964844,6.515625,27.314087,5.5375977,-13.3361225,5.064026,20.144775
1621,6.7993164,25.845459,-5.6464844,1.9853516,27.52002,5.1240234,-24.25414,-2.134613,9.671631
1622,8.255615,29.524902,-0.2548828,5.196289,35.910645,0.9355469,-7.4240036,7.7444763,30.082031
1623,8.669678,23.619385,-3.288086,4.3242188,41.11389,-1.5991211,19.761757,20.441284,43.503906
1624,-3.7797852,13.433838,-12.797852,11.1640625,24.35376,0.6723633,0.020614624,7.5036316,29.742432
1625,2.2902832,16.083496,-15.428711,11.962891,27.776123,6.4941406,-25.569319,-1.2222595,11.445801
1626,-1.684082,14.741943,-15.931641,-1.8222656,26.55603,1.1889648,-22.06253,0.7045288,15.993408
1627,6.0683594,30.452393,-2.3730469,12.15332,38.22046,3.3603516,13.2766075,24.320343,49.744385
1628,1.4741211,19.478516,-2.0019531,12.181641,32.440796,2.7802734,13.413212,20.110168,44.845947
1629,-1.329834,10.690674,-3.34375,6.171875,28.356812,1.2646484,-12.472042,2.1517334,19.499512
1630,0.17041016,14.230225,1.4697266,4.0097656,33.473877,6.123047,-21.998974,-1.0551453,11.829346
1631,6.6657715,20.22754,-1.8251953,11.8828125,36.677856,4.708496,-3.9746513,12.678436,31.219727
1632,-3.637207,18.122314,-5.7998047,-2.0527344,33.38501,-3.7626953,11.040897,17.418182,41.36255
1633,9.172852,23.042969,-2.8105469,13.508789,29.524658,-3.040039,-4.5605106,4.967987,23.620361
1634,3.954834,18.845459,-18.658203,1.4697266,10.885498,-7.45166,-42.827187,-21.011444,-2.3603516
1635,-2.0168457,12.731445,-15.750977,-5.25,20.319336,-10.971191,-32.40976,-9.792816,2.432129
1636,-9.075928,6.7736816,-1.9326172,-9.609375,43.561157,-14.313965,14.467228,21.362213,31.73584
1637,-4.1157227,13.468018,5.055664,11.766602,47.417236,-0.22363281,25.55222,30.163666,46.56543
1638,7.3120117,17.716553,0.03125,9.917969,31.132202,0.82421875,-12.229296,3.0224304,19.756104
1639,7.3737793,23.693115,-4.711914,6.4628906,29.479736,2.0424805,-37.06065,-7.7770386,6.963379
1640,0.64331055,22.052979,-2.850586,-2.6259766,34.160767,-1.5322266,-8.859421,9.335175,28.211914
1641,-4.324463,13.150391,-1.0898438,7.879883,38.225708,-2.7539062,24.956821,28.657898,49.32544
1642,-2.5871582,12.397949,7.658203,19.676758,36.604248,2.5708008,17.675732,21.78122,39.33838
1643,-8.872559,-1.8881836,-7.145508,3.4482422,28.399658,-0.73046875,-25.038525,1.257904,11.942871
1644,-10.487549,1.4489746,-13.871094,-2.336914,23.207764,-11.753418,-43.83645,-13.857269,-3.375
1645,3.8388672,22.970215,-8.262695,4.1679688,30.916992,-8.306152,-3.6782932,9.5434265,29.288086
1646,-1.2097168,13.685303,-17.771484,11.708984,25.836792,-8.342285,13.28056,23.164032,43.37329
1647,9.621826,21.94629,-1.7451172,22.813477,37.47461,9.870117,11.000153,30.228485,42.625
1648,1.5888672,12.926025,-6.5791016,6.3583984,23.379517,-6.6347656,-33.40819,0.49786377,7.4904785
1649,2.5891113,12.504639,-2.5175781,-7.508789,26.2771,-14.520508,-30.034117,-2.7127075,6.581299
1650,4.028076,12.895996,2.3876953,-2.2109375,35.42395,-16.407227,-3.5354729,8.1440735,20.677979
1651,4.1486816,7.239502,1.3085938,19.40625,42.25525,2.8051758,18.188541,29.46347,46.034668
1652,-2.4406738,0.73657227,-13.177734,15.149414,26.880615,2.8457031,-13.947319,13.809479,24.921143
1653,2.803711,12.776367,-8.307617,12.698242,32.159546,4.9316406,-16.261442,18.635498,24.841064
1654,13.796387,31.389893,15.772461,21.486328,51.495117,9.946777,18.673206,43.60971,48.506104
1655,11.485352,24.515625,7.0742188,18.492188,39.48352,-8.077637,12.766502,23.984161,32.006348
1656,4.850586,10.65918,-6.0625,15.586914,25.098022,-5.180176,-21.864475,-6.1373596,7.8029785
1657,3.2097168,10.4938965,-10.046875,22.759766,23.498413,4.3847656,-33.312695,-0.8074951,11.816895
1658,2.4846191,16.45752,-5.703125,17.923828,32.48108,8.628906,-11.317625,22.74759,39.11841
1659,-0.17114258,8.892334,-3.3330078,9.693359,28.563354,-6.48584,15.923504,34.176178,44.308838
1660,12.5529785,25.618896,4.4960938,32.8291,33.617065,-1.2734375,19.444405,33.658478,42.222656
1661,5.4782715,15.297363,1.4794922,19.391602,24.649902,-5.82666,-29.988522,-6.970886,1.3129883
1662,0.48388672,10.398682,2.631836,16.651367,32.0813,2.605957,-38.494274,-7.811432,3.1601562
1663,-9.32959,9.469971,-0.59375,10.987305,32.321045,-4.977539,-13.704456,6.7006226,20.77002
1664,-8.765625,12.984375,-14.368164,19.22461,19.517334,-7.32959,13.293606,28.826233,46.42212
1665,8.773926,21.80249,3.0332031,37.354492,27.909302,10.522949,10.02528,34.968994,48.155273
1666,12.295654,22.466309,-5.008789,31.481445,23.91333,7.0668945,-27.419327,6.6118774,12.600098
1667,4.463623,19.326416,1.1396484,20.00586,26.31897,0.38867188,-33.994755,-2.5252686,4.055908
1668,-5.925293,11.234375,-4.245117,15.703125,25.882202,-13.234863,-12.022116,4.338379,15.938965
1669,-2.4902344,7.0563965,2.890625,20.161133,23.69934,-10.838867,-0.13251114,15.293549,30.70166
1670,7.442383,13.333984,-6.9882812,19.617188,18.856934,-2.175293,-20.013668,6.9969788,17.76294
1671,9.813232,16.956543,-3.7861328,18.295898,23.56372,-5.591797,-35.42492,-1.6584473,2.0239258
1672,-3.6816406,12.651855,3.256836,13.316406,26.820435,-15.834473,-21.957804,7.020813,11.682373
1673,7.248047,30.161377,14.03418,31.438477,47.012695,5.5654297,18.50784,33.180206,41.5542
1674,0.81225586,12.85376,0.14648438,32.918945,30.192993,1.5131836,-4.7566586,15.052307,24.0979
1675,-2.3549805,6.8081055,-11.401367,20.094727,16.258911,1.0756836,-40.381516,-5.432617,0.90356445
1676,1.3640137,15.536621,-5.3847656,26.506836,30.408325,-3.270996,-32.679485,7.2927856,8.32251
1677,0.61279297,12.313721,1.6992188,12.396484,31.193848,-14.427246,-5.0394,19.974823,18.452393
1678,-2.2753906,11.120117,1.1904297,25.859375,27.563477,-10.604492,3.9396133,16.038666,19.588379
1679,-1.8012695,7.290283,-9.799805,28.158203,11.156616,-3.7163086,-28.605177,-0.82754517,3.8815918
1680,9.203613,23.969482,-14.779297,38.10742,15.404663,11.099121,-47.552505,-7.0935364,1.5068359
1681,-2.5964355,14.244873,-23.983398,20.800781,5.614746,-10.63916,-42.026855,-5.43219,-1.7275391
1682,-7.3129883,12.141113,-8.6640625,20.950195,31.674316,-7.564453,6.1691704,25.96753,29.921143
1683,-10.894775,6.1101074,-4.9072266,32.606445,32.38025,7.197754,14.500675,35.812164,33.576416
1684,0.5515137,17.17334,-1.1308594,32.987305,32.366333,9.325684,-19.555473,14.620422,9.48291
1685,-9.729736,5.7541504,-4.5625,17.011719,16.367432,-1.0742188,-45.422726,2.109253,-3.1054688
1686,2.2583008,14.652588,-14.3828125,13.15625,17.096313,-5.979492,-16.744867,18.533447,16.463623
1687,-0.2265625,18.303467,-7.866211,21.25293,20.919312,-3.8417969,7.733101,28.77652,26.979736
1688,-2.1916504,17.469238,-8.318359,22.027344,12.478516,-9.0078125,-20.91049,11.588257,7.4990234
1689,6.157959,16.871582,-7.294922,18.889648,18.933228,-7.486328,-46.525387,-1.111145,-10.074951
