sample,FP1,FP2,T7,T8,P7,P8,O1,Oz,O2
1470,48.05371,47.703125,20.570312,-17.864258,7.4364014,-7.451172,13.73148,17.000793,19.204346
1471,58.644043,55.84204,39.98047,-1.3144531,25.893677,7.432129,37.29291,35.182037,39.14258
1472,47.46704,44.65625,37.25,-4.0742188,19.392578,6.515625,3.0007591,12.077484,7.4953613
1473,33.671387,26.395508,23.378906,-26.171875,14.033569,-10.8515625,-24.991093,-18.17514,-28.115234
1474,25.359375,29.279785,19.331055,-23.19043,14.654663,-10.7734375,-5.3273315,-11.873596,-15.47583
1475,28.334473,38.30078,23.955078,-11.696289,25.653198,-1.2416992,30.85664,16.888214,17.420166
1476,40.324463,38.27954,22.640625,-11.624023,4.621216,-9.405273,-0.49772263,-3.9752808,-5.418701
1477,46.627686,38.638184,22.604492,-22.896484,-0.15148926,-6.2504883,-34.971474,-19.448547,-19.28833
1478,47.614502,46.08423,33.799805,-16.427734,15.86084,7.6396484,-14.017986,8.295044,11.652832
1479,64.47046,58.146973,40.70703,-17.103516,31.719604,-7.001465,34.387165,30.717926,25.535889
1480,45.528564,37.10254,28.554688,-20.638672,28.068604,-18.351562,34.38019,16.180206,4.0422363
1481,41.038086,29.34082,21.53125,-18.225586,24.579712,-4.253418,3.443447,-7.6021423,-15.488037
1482,29.85913,27.5896,14.500977,-27.832031,13.277222,4.496582,-26.284874,-21.982117,-22.86914
1483,31.555664,34.283447,16.04004,-30.804688,16.240234,-2.9643555,-4.836548,0.231781,4.976074
1484,40.079346,47.6416,30.128906,-17.324219,17.650635,-2.7480469,22.88235,27.865845,34.244385
1485,59.61035,57.112793,30.826172,-10.253906,10.636963,-12.435059,10.202839,17.298157,12.551514
1486,66.4458,64.04932,34.34375,-8.05957,15.627441,-18.406738,-9.31913,-0.5031738,-14.977051
1487,47.83716,42.013916,27.049805,-27.605469,20.690918,-21.871094,-6.8208923,-5.5417786,-22.634766
1488,31.687256,34.541748,21.259766,-21.391602,26.694458,-8.092773,18.808285,14.918274,11.016113
1489,25.479736,25.800537,24.430664,-20.59961,33.571777,9.606934,39.05364,29.705261,39.320557
1490,34.54492,27.97461,20.947266,-22.19629,14.711304,10.142578,-2.7394676,12.960144,21.394775
1491,48.509766,38.163574,24.06836,-24.996094,1.8861084,-1.3974609,-45.14739,-13.127533,-9.704102
1492,51.875977,54.266357,23.498047,-30.729492,6.6914062,-31.191406,-32.11094,-20.56253,-24.124023
1493,50.123535,56.55078,32.93457,-22.501953,14.938232,-41.237305,6.570591,-3.9238892,-10.157715
1494,44.149414,47.052734,28.183594,-12.1484375,23.210205,-24.02295,22.92152,13.436127,7.989258
1495,32.85791,40.660156,15.380859,-5.959961,24.291992,10.555176,4.6024437,11.907745,11.89209
1496,20.488525,25.279785,8.0625,-29.069336,20.198608,12.961914,-6.876713,6.9454956,11.442383
1497,15.90918,22.644531,20.011719,-22.61621,44.05359,25.169922,29.869045,36.588593,47.068604
1498,33.08618,39.307617,32.0459,-13.145508,31.667114,7.744629,30.636631,29.161133,40.128174
1499,50.553223,51.42578,29.879883,-15.230469,13.616211,-19.803223,-9.245682,-3.535614,-9.822754
1500,42.149414,41.405273,19.076172,-30.450195,10.262451,-28.723145,-25.119843,-23.024536,-33.116943
1501,48.105713,52.674805,19.899414,-27.717773,25.675537,-14.201172,1.981823,2.936676,-1.1123047
1502,28.435303,30.006104,24.332031,-33.887695,36.522583,-13.095215,40.394978,28.231293,31.337646
1503,36.974854,35.41089,25.175781,-16.140625,37.042725,2.0234375,35.775997,32.16577,39.905518
1504,30.978027,25.228027,14.185547,-23.256836,14.568481,5.147949,-13.442951,-3.795288,9.529785
1505,26.960693,26.80249,12.345703,-35.38672,8.677368,-2.3276367,-38.216644,-20.537018,-14.8688965
1506,41.739258,41.395508,19.969727,-27.735352,16.64746,-18.659668,1.0886116,3.7956238,-0.904541
1507,26.04712,27.185059,15.28418,-34.222656,23.970825,-37.06543,28.140827,15.229309,9.54834
1508,21.13379,17.840088,19.795898,-30.402344,25.317139,-22.138184,11.600468,9.57373,11.614502
1509,23.391357,16.499023,13.323242,-38.523438,23.402344,-16.687012,-17.248997,-6.7682495,-8.027832
1510,20.197754,19.671143,12.938477,-42.33496,25.152344,-10.222168,-12.357056,-1.9526672,1.3056641
1511,37.896973,41.55664,25.213867,-25.082031,33.91504,2.5610352,20.883762,15.636444,23.260986
1512,34.88086,32.35034,22.945312,-16.484375,29.37085,9.171875,26.582745,23.734985,32.431396
1513,18.327637,9.8396,6.642578,-32.004883,15.545776,-8.240723,-11.787144,1.8533325,2.3146973
1514,16.942627,7.06958,14.640625,-43.740234,21.246948,-14.245605,-23.431667,-4.211212,-8.995117
1515,25.995361,25.935059,18.75,-44.206055,32.25476,-22.266602,4.451603,7.3718567,5.251953
1516,17.038086,15.8688965,21.30371,-35.411133,37.623535,-13.516113,33.43237,20.531342,27.43872
1517,33.215088,30.63208,22.207031,-9.288086,38.27246,18.22461,33.13621,21.605682,31.424072
1518,39.51758,35.2229,15.638672,-11.079102,30.60498,29.98291,-1.7190208,9.93869,19.39624
1519,23.748047,24.380371,10.1171875,-32.23828,21.250122,16.617676,-16.40097,5.992676,13.390381
1520,38.74878,41.96631,27.445312,-23.151367,38.18689,5.612793,22.050709,29.56076,37.33008
1521,44.075684,47.11133,26.583984,-27.115234,36.575806,-13.357422,33.928318,25.361206,25.08545
1522,38.640137,28.513428,16.730469,-34.86621,28.139648,-14.655762,9.045269,3.617157,-1.4741211
1523,26.44043,16.995605,15.946289,-45.456055,21.748535,-10.53125,-20.29919,-16.817993,-22.558594
1524,20.045898,21.094482,10.430664,-39.183594,28.607422,0.6713867,2.474224,3.1078491,7.3811035
1525,29.464111,28.5625,21.34961,-21.24121,39.544067,12.48291,37.02946,34.204987,45.706543
1526,23.335938,23.190918,14.388672,-13.81543,25.887817,10.950195,18.583225,23.664978,33.24292
1527,35.037598,33.16504,24.55664,-12.589844,30.681274,7.3911133,-2.2210999,12.554352,10.140381
1528,27.296387,29.155273,11.895508,-36.43457,19.926758,-10.900879,-16.092281,-3.4006348,-7.6342773
1529,23.717773,26.780762,9.264648,-40.07129,15.303345,-23.52539,-2.6562538,-4.949707,-6.8479004
1530,28.066162,35.320312,9.902344,-25.99121,22.998901,-23.75586,12.238453,-0.7886963,1.0251465
1531,26.230957,18.927734,14.643555,-23.19043,28.033203,-5.527832,9.843723,12.561188,10.457764
1532,29.69336,28.508545,9.354492,-30.496094,14.859619,-12.230957,-29.455502,-12.295074,-14.956543
1533,37.931152,36.81128,27.421875,-34.152344,34.26245,-9.0703125,-9.648884,0.9529419,1.0351562
1534,35.65674,36.12622,13.420898,-33.95703,27.56604,-19.618164,18.54285,9.289032,12.767822
1535,38.71875,37.025635,17.029297,-22.382812,16.944946,-21.291016,15.498768,5.7269897,6.1018066
1536,37.189697,28.860107,9.120117,-27.69629,12.199829,-20.993164,-12.028301,-8.655762,-18.684814
1537,37.988525,33.467285,13.454102,-31.797852,29.153442,-3.6240234,-12.59499,0.52731323,-6.1174316
1538,35.66211,39.998047,12.841797,-34.00879,33.720947,-3.9702148,11.26701,12.481354,16.239014
1539,40.52881,40.87793,24.233398,-26.40918,36.65869,-8.808105,27.525867,19.236023,28.887207
1540,42.944336,42.383545,23.155273,-20.114258,35.37097,-4.782715,20.743053,11.810364,11.83252
1541,43.43701,42.240234,8.605469,-32.61621,19.10205,-7.432129,-15.850773,-8.447845,-17.432129
1542,43.700195,46.966553,11.290039,-33.256836,19.479004,-19.062012,-15.683266,-6.3618774,-19.92212
1543,40.11255,51.91162,22.167969,-14.80957,40.124023,-3.4399414,30.47816,25.798462,24.213623
1544,30.425537,37.863037,21.458008,-11.813477,34.959717,8.598145,34.538395,30.82129,43.133545
1545,31.619873,32.566406,13.28125,-9.6953125,37.63513,16.425293,13.880436,19.80371,25.71875
1546,31.02417,29.427002,9.011719,-27.567383,34.444702,13.586914,-3.5197296,11.387817,8.545898
1547,26.176025,31.261475,2.203125,-39.250977,17.881104,-19.450195,-3.2209778,-3.7341309,-5.5561523
1548,23.22583,38.384033,1.9707031,-32.185547,13.802734,-27.125488,9.771816,3.0890503,-0.49438477
1549,31.650146,37.154053,9.198242,-21.049805,22.199707,-11.901855,10.001095,14.116119,5.1552734
1550,33.842285,35.53589,16.270508,-16.617188,35.169678,11.114258,1.3487129,15.050751,18.23169
1551,29.860596,33.1333,12.095703,-26.72754,30.619751,4.2851562,-3.0282326,6.28006,13.98999
1552,16.768066,23.045166,9.859375,-37.033203,34.098022,-7.073242,21.834942,10.651703,22.894287
1553,23.99121,31.952393,12.738281,-22.875977,31.314087,-9.522949,22.201763,10.560181,19.8042
1554,32.030273,35.00244,8.707031,-18.429688,13.37207,-18.705078,-9.028194,-3.1588135,-7.303711
1555,35.23755,36.214844,6.161133,-23.279297,2.868164,-17.260254,-42.651485,-19.81958,-23.07373
1556,16.388672,26.807861,6.0595703,-34.61621,18.287231,-9.5234375,-15.399349,-4.821106,-0.10839844
1557,11.806641,27.791504,12.936523,-25.573242,39.707397,-4.458496,44.489643,32.764893,39.74585
1558,30.938232,33.73706,17.992188,-22.141602,42.187622,-3.383789,39.008587,26.45755,32.121826
1559,29.046387,33.943848,5.1416016,-23.70996,23.359375,-5.0341797,-14.58234,-10.253906,-6.7805176
1560,24.111084,27.271973,-8.644531,-43.015625,18.024536,-18.21289,-38.26445,-26.243073,-24.687988
1561,23.470215,33.16797,5.182617,-39.868164,15.109375,-29.155762,-20.051659,-16.875092,-16.800049
1562,17.485107,25.935303,6.370117,-40.216797,10.23938,-32.03418,6.392002,0.68777466,7.1870117
1563,23.959473,28.058838,11.34668,-24.242188,18.73108,-18.333008,5.7390404,5.776245,6.268799
1564,34.732178,35.96167,2.3144531,-35.0,19.8125,-11.200684,-11.787197,-9.085388,-3.6726074
1565,19.87622,21.912354,-1.5039062,-46.44629,16.993652,-10.103516,-10.810421,-6.3688965,2.7736816
1566,25.71753,32.656006,11.2734375,-37.40625,31.617676,-8.279785,15.92532,8.0407715,19.903564
1567,24.663574,30.291504,9.873047,-36.515625,19.597656,-26.620117,-9.81778,-14.439392,-10.369629
1568,26.421143,24.427002,11.368164,-46.033203,8.234741,-24.88623,-47.93635,-30.600983,-23.76294
1569,24.230225,23.385986,13.25,-56.9209,20.062256,-12.965332,-32.585075,-10.426361,-7.4575195
1570,20.892822,30.361816,13.557617,-59.427734,36.903687,-10.01416,16.135708,14.108093,20.309082
1571,24.93628,33.626953,20.07129,-44.13965,37.947998,-5.807129,41.370975,28.864532,36.38037
1572,34.054688,43.09326,17.901367,-45.782227,32.599976,-1.8339844,11.491245,11.9218445,16.960938
1573,23.543213,25.6792,1.0664062,-55.44629,9.497803,-8.219238,-43.323162,-25.701508,-22.410156
1574,36.649414,39.130615,8.749023,-56.711914,18.492554,-18.941895,-42.026485,-21.435669,-20.567383
1575,37.949463,45.13257,17.330078,-43.947266,22.660034,-13.958984,-11.611168,-0.86364746,11.895264
1576,27.79712,30.697998,19.84961,-36.41992,38.815186,-3.5141602,35.11903,26.918854,41.126953
1577,23.935547,26.965576,14.150391,-42.04785,36.59961,-9.247559,12.008137,17.686737,20.107178
1578,31.364746,37.141357,12.881836,-49.1709,36.1156,-7.9350586,-16.520779,-2.7525635,-2.875
1579,19.629395,35.1604,5.6464844,-45.256836,27.547852,-3.246582,-14.582321,-6.216919,3.317627
1580,26.329102,40.65332,16.621094,-31.101562,24.93628,-1.5751953,-5.9693947,-6.969818,4.5637207
1581,22.815674,23.685059,9.753906,-28.828125,13.024536,-14.317383,-22.441582,-21.719208,-9.526367
1582,30.199463,27.309082,15.40625,-30.961914,23.170532,6.512207,-22.49643,-1.516571,5.7597656
1583,41.003174,44.516846,14.984375,-37.507812,40.465454,5.600586,2.0268364,16.613739,22.223145
1584,31.450684,35.15576,16.797852,-46.13379,39.907227,-16.25293,19.146526,19.801117,25.829102
1585,33.39209,36.009277,16.785156,-40.114258,37.004395,-27.420898,19.01923,11.170502,16.987549
1586,25.996826,27.156738,-1.3554688,-51.089844,19.060669,-30.658203,-24.618725,-22.694061,-20.054443
1587,43.454834,43.83081,9.691406,-34.66504,22.73523,-6.9057617,-40.416897,-19.136505,-18.045166
1588,36.48706,46.467773,21.199219,-32.913086,27.432861,-6.0805664,-19.048843,0.14233398,7.734131
1589,27.733887,45.04419,25.49121,-21.291016,46.972656,7.5375977,28.049595,29.510193,41.5813
1590,17.725098,27.769043,16.265625,-20.265625,43.07959,8.239746,38.57204,30.642761,39.69214
1591,13.449707,17.855713,3.0625,-32.624023,31.524658,-2.586914,-7.9621544,0.61187744,2.3867188
1592,13.999023,17.854736,1.0947266,-48.94336,33.24109,-11.639648,-18.66737,-5.0281677,-1.1311035
1593,19.849121,31.33374,4.1289062,-52.779297,32.287354,-26.10791,-5.1033974,0.07702637,8.165283
1594,34.132812,42.558594,17.49414,-32.157227,31.473999,-21.067871,9.309216,9.955658,25.253174
1595,44.478516,49.957764,27.054688,-22.99414,30.10791,-14.061523,-12.109745,2.4007568,9.297119
1596,29.841797,36.76416,9.7578125,-37.426758,20.296875,-14.154785,-45.24475,-29.55719,-21.295654
1597,23.885498,33.82959,11.7109375,-44.088867,37.231445,-5.8969727,-11.900188,2.706482,7.213135
1598,22.297363,35.81201,19.15332,-38.01172,55.811646,-11.212402,44.797802,39.07126,39.03711
1599,22.274414,31.4917,8.4453125,-37.646484,38.286133,-22.82959,21.74413,16.873108,20.655762
1600,25.679443,27.819336,4.357422,-36.283203,15.951416,-32.558105,-42.327885,-25.723328,-22.519775
1601,32.190918,33.159912,6.961914,-37.467773,8.11438,-30.92627,-74.163445,-50.1073,-39.614014
1602,29.323486,36.440186,0.2685547,-25.363281,23.274048,-18.401855,-37.27357,-27.237701,-9.394287
1603,22.711426,29.03003,12.787109,-22.550781,38.749756,-3.9057617,23.883503,24.53598,39.482666
1604,23.036621,23.848633,13.643555,-21.234375,35.19348,-1.4150391,20.524242,22.276978,29.22583
1605,32.945312,28.171143,18.350586,-21.969727,35.863037,-4.0561523,-14.006416,0.0005493164,-1.2043457
1606,25.42871,22.164307,7.595703,-39.92871,21.991455,-31.407227,-37.443634,-24.67987,-19.10083
1607,34.248047,37.207275,18.454102,-21.736328,30.961426,-29.933105,-10.269165,-7.734131,5.522949
1608,32.37378,34.23633,24.957031,-17.22461,37.504395,-20.799316,-2.2097511,-4.276306,9.716553
1609,17.433594,10.34375,16.779297,-27.082031,35.772583,-12.856445,-19.32373,-10.396515,-1.2460938
1610,10.9470215,5.2487793,5.4609375,-38.42871,35.8031,-2.3310547,-17.652115,1.3201294,4.561035
1611,14.296875,17.612549,-2.2021484,-33.226562,26.143066,-12.700684,-13.146233,3.8082275,7.708008
1612,32.008545,39.142822,8.913086,-24.486328,27.741577,-19.766602,-3.8301659,-0.37075806,10.067627
1613,25.76587,16.479492,7.4902344,-36.856445,16.722412,-48.71582,-33.26997,-32.260193,-24.24878
1614,28.506348,23.483887,11.074219,-27.139648,24.047241,-37.629395,-45.38492,-27.843353,-26.872803
1615,10.849609,8.302734,5.6884766,-37.460938,37.390747,-20.899902,-19.71666,-3.1296387,-1.2895508
1616,8.385254,8.299072,11.269531,-23.639648,43.99817,-10.309082,24.332996,27.146973,36.087402
1617,4.6862793,3.4484863,4.095703,-18.657227,32.457153,-12.229492,24.238613,21.742188,26.603271
1618,10.287109,8.337402,1.2197266,-20.978516,19.085571,-16.370605,-25.07066,-18.08133,-14.351807
1619,14.276123,14.506348,-6.2714844,-26.430664,6.800537,-37.12793,-69.35274,-48.81607,-48.06787
1620,26.01001,21.787842,10.095703,-25.608398,24.8844,-29.000977,-48.636272,-24.376953,-18.078613
1621,19.254395,21.761475,16.641602,-22.014648,40.93799,-20.365723,5.26453,9.842987,19.368408
1622,28.260986,20.811035,19.138672,-18.740234,41.901,-8.37793,21.908756,23.854065,32.364258
1623,26.897705,18.307129,4.475586,-10.693359,36.61084,-0.44677734,-0.2619171,15.489075,18.648926
1624,22.147705,21.035645,1.2861328,-29.546875,23.327148,-22.331543,-32.527412,-11.861877,-20.35669
1625,32.273926,39.14453,6.3476562,-15.767578,33.996582,-22.38623,-10.041798,4.9621277,2.1530762
1626,35.010742,40.873535,9.25293,-12.280273,25.987793,-27.338379,-13.998627,-4.0599976,8.016357
1627,46.47168,46.66748,21.105469,7.9785156,38.078003,5.6728516,-12.996338,14.7221985,27.893555
1628,21.854248,19.255371,3.977539,-11.084961,31.526123,10.260742,-22.978798,7.93927,17.788818
1629,19.077393,18.714111,3.1982422,-32.783203,27.159668,-15.823242,-10.48806,3.6581116,2.7902832
1630,25.006348,27.766846,7.595703,-23.204102,45.875122,-26.058105,28.822186,19.51587,12.659668
1631,28.847168,28.904297,4.0634766,-20.061523,39.088257,-40.226562,15.553066,8.65155,2.2797852
1632,23.556396,23.60376,4.1240234,-13.203125,25.891846,-31.162598,-33.90984,-11.767853,-11.609131
1633,28.445068,26.396729,9.861328,-16.90918,26.2854,-6.632324,-51.032745,-6.5891724,4.9970703
1634,33.88037,35.628906,18.481445,-14.9296875,36.98633,-3.0024414,-14.1237755,9.355499,25.416992
1635,20.873291,19.394043,15.2109375,-17.651367,37.316406,-17.80371,14.955799,10.90918,21.565186
1636,20.511719,17.836426,14.675781,-8.979492,43.56958,-9.776855,16.177029,14.292419,9.904785
1637,19.134766,12.840088,1.0419922,-21.214844,23.892578,-24.213867,-31.637112,-16.378296,-30.473389
1638,22.100586,19.5083,4.370117,-21.173828,25.143555,-23.941895,-37.79061,-8.580139,-9.66626
1639,22.769775,24.244629,9.474609,-16.80957,26.0625,-24.276367,-21.519444,6.1218567,27.28125
1640,29.954346,31.748291,14.548828,-5.305664,27.026978,-16.752441,-14.077248,4.6239624,30.401367
1641,21.676025,18.010986,6.7246094,-9.865234,27.571533,-18.980469,-31.286514,-16.894867,-0.14331055
1642,13.835205,16.166016,2.6425781,-12.974609,38.66455,-10.856445,-20.702152,-3.3269043,-1.9431152
1643,16.706299,19.521484,5.885742,-19.67871,39.63159,-20.997559,-1.0827179,4.30777,3.1296387
1644,24.815186,28.549805,16.823242,2.3359375,47.248535,-19.188477,27.24406,25.09784,26.946045
1645,39.00049,30.07251,10.249023,-2.2470703,24.185669,-33.61914,-13.8536,-0.21511841,10.949707
1646,21.166504,13.901123,0.46875,-12.917969,15.885132,-26.775879,-55.734055,-19.783173,-5.477783
1647,22.786865,17.01294,4.223633,-21.78711,30.389282,-17.588867,-42.220608,-10.637848,4.8415527
1648,39.351562,48.248047,23.953125,4.28125,52.085083,-1.9750977,10.024204,19.941833,35.523926
1649,31.466797,34.514404,14.991211,7.4228516,39.859985,-16.138672,22.57758,24.0943,28.80249
1650,35.91992,33.249023,11.092773,5.5371094,40.932495,-16.600098,5.747204,11.906464,9.697998
1651,33.480225,28.214355,5.604492,7.7539062,40.533936,0.13916016,-23.24414,2.4175415,9.2146
1652,29.034668,29.790527,8.788086,0.8935547,40.76465,-4.9589844,-12.741997,10.611542,26.320312
1653,30.916992,26.946045,19.113281,0.44335938,40.594482,-22.436035,0.96435165,10.308197,31.290527
1654,21.356445,19.99707,9.818359,7.2490234,37.98999,-29.79541,-4.0369873,3.1065674,16.104736
1655,11.646484,8.294189,2.3203125,-2.3359375,29.064331,-29.511719,-23.29918,-5.530182,-5.8308105
1656,14.831787,19.129639,-5.618164,-13.498047,26.050537,-28.192383,-28.919296,-7.815796,-11.769287
1657,25.803223,29.986084,8.880859,2.8798828,45.065674,-9.452637,10.347744,22.35785,28.679932
1658,24.560547,33.053955,17.108398,12.076172,43.928467,-2.3759766,19.405949,26.722565,42.940918
1659,17.796387,19.456299,8.206055,3.663086,28.495605,-7.7617188,-15.172218,3.9919434,25.321777
1660,16.423584,10.30542,1.4384766,-8.702148,17.54602,-19.295898,-48.720104,-20.547943,-5.3046875
1661,4.9433594,0.32250977,-11.2734375,-29.608398,14.410156,-42.32715,-48.74392,-25.454895,-17.218994
1662,6.630615,9.645752,4.3339844,-18.00586,30.878418,-47.483887,-1.7794952,-4.530182,-0.6760254
1663,12.024658,11.35083,4.928711,-11.700195,30.365356,-53.137207,-5.5323906,-12.650513,-14.635498
1664,22.29541,19.674805,8.918945,11.716797,34.941284,-15.059082,-21.825691,-7.8628235,-5.5029297
1665,12.822998,17.884766,-7.7851562,-6.5146484,22.723877,-10.352051,-44.03808,-16.356049,-4.1103516
1666,5.6882324,15.253906,-3.3378906,-20.804688,21.515625,-18.182129,-27.383835,-5.6051636,16.138672
1667,10.581543,13.100586,4.9179688,-9.569336,28.214722,-31.187012,-0.9004326,4.1466064,21.586426
1668,17.626709,18.687744,11.642578,-6.328125,41.57019,-31.833008,7.938755,6.829712,1.0544434
1669,22.062744,14.94873,2.03125,-19.469727,31.077393,-42.978027,-32.899895,-15.802399,-33.080322
1670,28.85083,33.12378,13.087891,-11.538086,40.94409,-32.294434,-23.252518,-4.3697205,-9.147705
1671,32.805664,38.876465,18.142578,1.9658203,41.76416,-15.678223,2.7105522,13.139923,20.991455
1672,26.007324,27.002197,10.128906,3.7666016,27.947998,-8.269531,-6.3484726,7.2493896,27.450684
1673,10.557373,8.246338,-10.3671875,-21.538086,9.135986,-29.374023,-48.823677,-27.98758,-11.400635
1674,11.996094,9.1936035,5.9492188,-29.110352,31.357178,-28.411133,-39.40918,-23.255646,-19.454834
1675,2.822754,5.1918945,8.330078,-36.19336,34.33008,-36.703125,-14.300789,-4.7605896,-10.207764
1676,30.915527,33.673584,24.485352,-12.182617,48.005493,-25.433594,15.365871,21.644043,22.696045
1677,34.952637,37.614746,16.564453,-15.238281,21.317749,-44.041016,-19.787243,-10.415314,-12.564941
1678,52.035156,48.02368,14.513672,-1.5449219,16.50476,-26.423828,-62.039642,-27.32666,-23.029297
1679,25.656738,21.535645,6.8847656,-26.37207,19.31372,-26.393555,-49.84218,-22.634521,-14.901855
1680,27.968994,24.839111,18.256836,-18.326172,47.565186,-17.720215,12.816196,14.4001465,22.314209
1681,20.189697,12.8376465,10.474609,-26.805664,41.45215,-31.518066,28.831287,26.09259,26.04956
1682,22.714355,15.235107,12.102539,-13.1328125,34.62671,-21.72754,-2.8408928,14.502197,5.8186035
1683,34.104492,23.995605,15.105469,-22.980469,21.782349,-33.50049,-61.649845,-27.217834,-33.99048
1684,30.375977,24.8833,10.231445,-24.016602,12.233032,-42.702637,-69.04947,-34.651276,-30.728516
1685,36.55664,31.477783,8.90332,-14.342773,16.105347,-29.54004,-25.198944,-18.369507,-4.008301
1686,32.554688,22.167236,19.636719,-9.037109,27.374268,-30.072754,-5.1415253,-8.535309,1.7944336
1687,26.154297,13.012695,14.6640625,-16.29004,34.64258,-16.464355,-5.9922295,6.950836,11.049316
1688,25.537842,15.018799,11.640625,-29.541016,36.33252,-25.649902,-19.678303,6.7886353,1.2775879
1689,27.996826,25.783447,17.12793,-15.856445,39.75891,-45.708008,-6.6959114,8.669739,1.5598145
1690,22.997559,20.451172,4.8242188,-19.367188,9.832764,-59.82422,-31.099264,-22.70877,-25.139404
1691,29.338135,24.441406,-3.3789062,-5.8027344,-11.891846,-39.19922,-68.56177,-46.09735,-34.621826
1692,32.579834,28.617676,13.220703,-2.203125,10.16687,-23.10791,-63.59859,-33.668427,-22.521484
1693,3.363037,-3.8442383,-0.7763672,-34.93164,20.903564,-26.916504,-21.648071,2.0474243,3.277832
1694,21.319824,21.574707,11.93457,-1.8896484,39.999634,-13.491211,21.254025,33.997833,39.494873
1695,22.69458,12.175781,10.713867,6.1132812,39.25769,-22.998047,11.058933,16.580658,12.360107
1696,22.773438,11.166504,5.301758,-1.6132812,23.744995,-36.36133,-32.45732,-14.818024,-20.043457
1697,26.452393,14.748291,0.89160156,-12.785156,16.236206,-37.734863,-54.91055,-23.269043,-19.995117
1698,31.65747,20.758057,19.56836,-7.5703125,24.328247,-29.913574,-27.496372,2.6880798,11.930664
1699,13.519775,3.989502,12.915039,-10.5546875,22.253418,-38.55664,-4.2931557,5.451599,12.10791
1700,20.714355,6.343994,16.75879,4.7177734,40.49585,-9.869141,21.947048,25.068085,22.249268
1701,14.665039,6.338867,12.619141,4.111328,43.299683,2.119629,1.2150383,21.81659,9.777588
1702,21.359375,13.808838,10.946289,1.4814453,46.442993,-7.286133,-1.9978752,18.507355,10.743164
1703,39.02539,36.39258,25.269531,13.379883,44.548462,-19.224121,10.869534,26.174652,28.28247
1704,41.03833,38.36035,19.527344,11.639648,17.96399,-34.60791,-17.5396,10.505646,16.064453
1705,40.22754,26.365723,26.487305,11.597656,25.206543,-28.891113,-28.767464,-2.861908,-7.1242676
1706,21.903076,15.216064,14.369141,-10.129883,31.118164,-28.583008,-27.798416,-6.2625732,-20.76001
1707,18.74585,16.11084,22.082031,0.49414062,46.780518,-17.490234,9.5691185,21.994568,13.952881
1708,21.296875,19.431396,18.379883,15.727539,47.24939,-10.57373,34.145718,28.121216,32.861084
1709,27.95337,18.710938,20.674805,21.910156,38.079468,-6.1035156,11.657284,20.69928,22.257568
1710,33.831055,18.462402,21.30957,8.817383,16.70337,-37.7583,-48.766212,-14.043671,-24.279541
1711,36.059326,26.466309,20.761719,0.81933594,11.930298,-60.807617,-61.226723,-25.582642,-45.006836
1712,21.944824,17.927246,17.049805,-5.640625,27.934082,-43.443848,-7.935318,11.050079,3.9973145
1713,26.24878,14.240234,30.042969,16.92871,44.25415,-12.88623,35.8337,42.14911,40.622803
1714,20.020996,7.0480957,18.291016,17.220703,36.359253,-6.959961,4.286968,21.401062,21.412598
1715,16.020508,6.4243164,-1.8369141,6.1083984,26.872925,-3.5703125,-27.033958,-2.6638794,-2.1972656
1716,15.774902,9.444336,12.751953,0.115234375,35.585083,-17.752441,-16.36079,3.036255,-3.536377
1717,26.0979,18.58545,24.225586,5.495117,29.679932,-46.943848,-8.180531,4.5139465,-6.7231445
1718,36.51245,26.84497,26.516602,18.21875,25.910767,-54.993164,-17.163456,1.8430786,-18.384277
1719,35.042725,21.28955,18.984375,12.057617,14.7052,-46.59131,-44.857796,-17.30075,-33.035156
1720,21.771729,12.758545,10.713867,2.171875,25.671997,-27.60791,-19.587337,6.2807617,-8.036377
1721,25.404785,20.345215,19.956055,9.30957,41.054443,-17.694336,19.285069,33.70758,21.887451
1722,23.6167,15.482178,23.924805,17.581055,39.549194,-15.578125,30.092571,32.964905,25.15918
1723,19.001953,4.350586,20.46582,20.420898,36.16748,-24.282715,1.1818352,14.833557,-4.8327637
1724,13.097412,-4.544922,16.54004,-4.833008,18.045166,-54.609375,-58.193478,-33.366394,-61.084473
1725,18.048828,10.771484,18.158203,-7.310547,12.858154,-69.23633,-54.40542,-30.576721,-57.576904
1726,16.468994,15.240967,13.333008,12.493164,19.688232,-55.891113,-11.194542,4.3940735,-9.1813965
1727,13.6970215,4.080078,8.303711,9.270508,5.5007324,-45.348633,-7.711071,3.0074768,-6.232422
1728,3.5097656,-10.69751,5.7783203,9.9140625,10.4646,-21.982422,-25.332802,-0.11437988,-11.081299
1729,14.409424,6.39209,18.148438,12.276367,32.16516,-9.594238,-23.853584,0.8348694,-13.136719
1730,11.197998,1.6994629,22.697266,10.376953,40.749756,-30.833984,-3.05159,4.8797913,-18.971191
1731,9.124512,4.4797363,15.394531,10.959961,20.973755,-57.03369,-11.680935,-2.7460632,-24.920898
1732,16.43335,5.678711,8.102539,13.933594,4.637329,-53.854004,-39.902523,-13.321442,-31.533936
1733,18.416748,4.3305664,7.2216797,7.229492,-1.2775879,-50.306152,-59.002525,-26.195374,-44.721436
1734,12.443848,1.1525879,14.949219,0.42382812,19.696045,-30.295898,-26.7374,-0.3972168,-14.800049
1735,10.912109,1.3740234,22.291992,12.713867,30.221191,-28.708496,6.85149,16.372284,0.8977051
